InstanceID,Type,earn,acq
4498,TRAIN,TRUE,FALSE
4504,TRAIN,TRUE,FALSE
4505,TRAIN,TRUE,FALSE
4510,TRAIN,FALSE,TRUE
4517,TRAIN,TRUE,FALSE
4518,TRAIN,FALSE,TRUE
4521,TRAIN,TRUE,FALSE
4523,TRAIN,TRUE,FALSE
4536,TRAIN,FALSE,TRUE
4537,TRAIN,FALSE,TRUE
4551,TRAIN,TRUE,FALSE
4554,TRAIN,TRUE,FALSE
4560,TRAIN,TRUE,FALSE
4562,TRAIN,TRUE,FALSE
4574,TRAIN,TRUE,FALSE
4579,TRAIN,FALSE,TRUE
4581,TRAIN,TRUE,FALSE
4583,TRAIN,TRUE,FALSE
4585,TRAIN,TRUE,FALSE
4586,TRAIN,FALSE,TRUE
4591,TRAIN,FALSE,TRUE
4592,TRAIN,FALSE,TRUE
4605,TRAIN,FALSE,TRUE
4606,TRAIN,FALSE,TRUE
4610,TRAIN,TRUE,FALSE
4613,TRAIN,TRUE,FALSE
4615,TRAIN,FALSE,TRUE
4620,TRAIN,TRUE,FALSE
4621,TRAIN,TRUE,FALSE
4622,TRAIN,FALSE,TRUE
4623,TRAIN,FALSE,TRUE
4644,TRAIN,TRUE,FALSE
4649,TRAIN,TRUE,FALSE
4652,TRAIN,TRUE,FALSE
4657,TRAIN,TRUE,FALSE
4659,TRAIN,FALSE,TRUE
4665,TRAIN,FALSE,TRUE
4687,TRAIN,TRUE,FALSE
4690,TRAIN,FALSE,TRUE
4691,TRAIN,TRUE,FALSE
4692,TRAIN,TRUE,FALSE
4695,TRAIN,TRUE,FALSE
4729,TRAIN,TRUE,FALSE
4732,TRAIN,TRUE,FALSE
4733,TRAIN,FALSE,TRUE
4745,TRAIN,TRUE,FALSE
4747,TRAIN,TRUE,FALSE
4748,TRAIN,FALSE,TRUE
4751,TRAIN,TRUE,FALSE
4755,TRAIN,TRUE,FALSE
4756,TRAIN,TRUE,FALSE
4758,TRAIN,FALSE,TRUE
4759,TRAIN,TRUE,FALSE
4761,TRAIN,FALSE,TRUE
4765,TRAIN,TRUE,FALSE
4772,TRAIN,FALSE,TRUE
4773,TRAIN,TRUE,FALSE
4774,TRAIN,FALSE,TRUE
4775,TRAIN,TRUE,FALSE
4776,TRAIN,TRUE,FALSE
4777,TRAIN,TRUE,FALSE
4779,TRAIN,TRUE,FALSE
4780,TRAIN,TRUE,FALSE
4782,TRAIN,TRUE,FALSE
4788,TRAIN,TRUE,FALSE
4791,TRAIN,TRUE,FALSE
4792,TRAIN,TRUE,FALSE
4794,TRAIN,TRUE,FALSE
4795,TRAIN,TRUE,FALSE
4796,TRAIN,TRUE,FALSE
4797,TRAIN,TRUE,FALSE
4798,TRAIN,FALSE,TRUE
4801,TRAIN,TRUE,FALSE
4803,TRAIN,TRUE,FALSE
4804,TRAIN,TRUE,FALSE
4805,TRAIN,TRUE,FALSE
4806,TRAIN,FALSE,TRUE
4807,TRAIN,FALSE,TRUE
4810,TRAIN,TRUE,FALSE
4812,TRAIN,FALSE,TRUE
4814,TRAIN,TRUE,FALSE
4818,TRAIN,FALSE,TRUE
4819,TRAIN,TRUE,FALSE
4820,TRAIN,TRUE,FALSE
4821,TRAIN,TRUE,FALSE
4827,TRAIN,TRUE,FALSE
4841,TRAIN,FALSE,TRUE
4843,TRAIN,TRUE,FALSE
4850,TRAIN,FALSE,TRUE
4884,TRAIN,FALSE,TRUE
4887,TRAIN,FALSE,TRUE
4889,TRAIN,FALSE,TRUE
4890,TRAIN,FALSE,TRUE
4892,TRAIN,TRUE,FALSE
4893,TRAIN,FALSE,TRUE
4894,TRAIN,FALSE,TRUE
4900,TRAIN,TRUE,FALSE
4901,TRAIN,TRUE,FALSE
4904,TRAIN,FALSE,TRUE
4908,TRAIN,FALSE,TRUE
4910,TRAIN,FALSE,TRUE
4911,TRAIN,TRUE,FALSE
4914,TRAIN,TRUE,FALSE
4918,TRAIN,FALSE,TRUE
4920,TRAIN,TRUE,FALSE
4922,TRAIN,TRUE,FALSE
4930,TRAIN,TRUE,FALSE
4933,TRAIN,FALSE,TRUE
4934,TRAIN,TRUE,FALSE
4937,TRAIN,FALSE,TRUE
4952,TRAIN,FALSE,TRUE
4954,TRAIN,TRUE,FALSE
4955,TRAIN,FALSE,TRUE
4956,TRAIN,TRUE,FALSE
4959,TRAIN,FALSE,TRUE
4960,TRAIN,TRUE,FALSE
4963,TRAIN,FALSE,TRUE
4964,TRAIN,FALSE,TRUE
4970,TRAIN,FALSE,TRUE
4972,TRAIN,TRUE,FALSE
4974,TRAIN,TRUE,FALSE
4976,TRAIN,FALSE,TRUE
4981,TRAIN,FALSE,TRUE
4990,TRAIN,TRUE,FALSE
4991,TRAIN,TRUE,FALSE
4998,TRAIN,TRUE,FALSE
4999,TRAIN,TRUE,FALSE
5001,TRAIN,FALSE,TRUE
5012,TRAIN,TRUE,FALSE
5013,TRAIN,TRUE,FALSE
5015,TRAIN,TRUE,FALSE
5018,TRAIN,TRUE,FALSE
5020,TRAIN,FALSE,TRUE
5021,TRAIN,TRUE,FALSE
5029,TRAIN,TRUE,FALSE
5034,TRAIN,TRUE,FALSE
5042,TRAIN,TRUE,FALSE
5043,TRAIN,TRUE,FALSE
5044,TRAIN,FALSE,TRUE
5046,TRAIN,TRUE,FALSE
5048,TRAIN,TRUE,FALSE
5050,TRAIN,TRUE,FALSE
5051,TRAIN,TRUE,FALSE
5053,TRAIN,TRUE,FALSE
5054,TRAIN,TRUE,FALSE
5055,TRAIN,TRUE,FALSE
5058,TRAIN,TRUE,FALSE
5062,TRAIN,TRUE,FALSE
5068,TRAIN,TRUE,FALSE
5071,TRAIN,TRUE,FALSE
5072,TRAIN,TRUE,FALSE
5076,TRAIN,TRUE,FALSE
5077,TRAIN,FALSE,TRUE
5078,TRAIN,TRUE,FALSE
5080,TRAIN,FALSE,TRUE
5081,TRAIN,FALSE,TRUE
5082,TRAIN,FALSE,TRUE
5083,TRAIN,TRUE,FALSE
5084,TRAIN,TRUE,FALSE
5085,TRAIN,TRUE,FALSE
5086,TRAIN,TRUE,FALSE
5089,TRAIN,TRUE,FALSE
5090,TRAIN,TRUE,FALSE
5091,TRAIN,FALSE,TRUE
5092,TRAIN,TRUE,FALSE
5094,TRAIN,FALSE,TRUE
5095,TRAIN,TRUE,FALSE
5097,TRAIN,FALSE,TRUE
5100,TRAIN,TRUE,FALSE
5102,TRAIN,FALSE,TRUE
5105,TRAIN,TRUE,FALSE
5112,TRAIN,FALSE,TRUE
5113,TRAIN,FALSE,TRUE
5114,TRAIN,TRUE,FALSE
5116,TRAIN,FALSE,TRUE
5117,TRAIN,FALSE,TRUE
5121,TRAIN,FALSE,TRUE
5126,TRAIN,TRUE,FALSE
5128,TRAIN,TRUE,FALSE
5141,TRAIN,FALSE,TRUE
5162,TRAIN,FALSE,TRUE
5172,TRAIN,TRUE,FALSE
5177,TRAIN,FALSE,TRUE
5188,TRAIN,TRUE,FALSE
5203,TRAIN,FALSE,TRUE
5210,TRAIN,TRUE,FALSE
5212,TRAIN,FALSE,TRUE
5219,TRAIN,TRUE,FALSE
5222,TRAIN,TRUE,FALSE
5226,TRAIN,FALSE,TRUE
5228,TRAIN,TRUE,FALSE
5234,TRAIN,FALSE,TRUE
5250,TRAIN,TRUE,FALSE
5257,TRAIN,TRUE,FALSE
5264,TRAIN,TRUE,FALSE
5272,TRAIN,FALSE,TRUE
5276,TRAIN,TRUE,FALSE
5283,TRAIN,TRUE,FALSE
5284,TRAIN,FALSE,TRUE
5286,TRAIN,FALSE,TRUE
5287,TRAIN,FALSE,TRUE
5291,TRAIN,FALSE,TRUE
5293,TRAIN,FALSE,TRUE
5295,TRAIN,TRUE,FALSE
5296,TRAIN,TRUE,FALSE
5297,TRAIN,TRUE,FALSE
5299,TRAIN,FALSE,TRUE
5300,TRAIN,TRUE,FALSE
5303,TRAIN,FALSE,TRUE
5304,TRAIN,FALSE,TRUE
5308,TRAIN,TRUE,FALSE
5309,TRAIN,FALSE,TRUE
5312,TRAIN,TRUE,FALSE
5313,TRAIN,TRUE,FALSE
5314,TRAIN,TRUE,FALSE
5316,TRAIN,TRUE,FALSE
5317,TRAIN,TRUE,FALSE
5320,TRAIN,FALSE,TRUE
5321,TRAIN,TRUE,FALSE
5326,TRAIN,TRUE,FALSE
5327,TRAIN,TRUE,FALSE
5328,TRAIN,TRUE,FALSE
5329,TRAIN,FALSE,TRUE
5331,TRAIN,FALSE,TRUE
5332,TRAIN,FALSE,TRUE
5335,TRAIN,FALSE,TRUE
5339,TRAIN,TRUE,FALSE
5340,TRAIN,FALSE,TRUE
5342,TRAIN,TRUE,FALSE
5345,TRAIN,TRUE,FALSE
5346,TRAIN,TRUE,FALSE
5349,TRAIN,FALSE,TRUE
5350,TRAIN,FALSE,TRUE
5351,TRAIN,TRUE,FALSE
5352,TRAIN,FALSE,TRUE
5354,TRAIN,TRUE,FALSE
5355,TRAIN,TRUE,FALSE
5356,TRAIN,TRUE,FALSE
5357,TRAIN,FALSE,TRUE
5358,TRAIN,TRUE,FALSE
5359,TRAIN,TRUE,FALSE
5362,TRAIN,FALSE,TRUE
5366,TRAIN,TRUE,FALSE
5367,TRAIN,TRUE,FALSE
5373,TRAIN,FALSE,TRUE
5377,TRAIN,TRUE,FALSE
5379,TRAIN,FALSE,TRUE
5385,TRAIN,TRUE,FALSE
5390,TRAIN,TRUE,FALSE
5396,TRAIN,FALSE,TRUE
5398,TRAIN,FALSE,TRUE
5402,TRAIN,TRUE,FALSE
5407,TRAIN,TRUE,FALSE
5409,TRAIN,FALSE,TRUE
5410,TRAIN,TRUE,FALSE
5411,TRAIN,FALSE,TRUE
5414,TRAIN,TRUE,FALSE
5415,TRAIN,TRUE,FALSE
5416,TRAIN,TRUE,FALSE
5417,TRAIN,TRUE,FALSE
5422,TRAIN,TRUE,FALSE
5423,TRAIN,TRUE,FALSE
5426,TRAIN,TRUE,FALSE
5429,TRAIN,TRUE,FALSE
5431,TRAIN,TRUE,FALSE
5435,TRAIN,FALSE,TRUE
5437,TRAIN,TRUE,FALSE
5438,TRAIN,TRUE,FALSE
5440,TRAIN,TRUE,FALSE
5441,TRAIN,FALSE,TRUE
5442,TRAIN,FALSE,TRUE
5443,TRAIN,TRUE,FALSE
5444,TRAIN,TRUE,FALSE
5451,TRAIN,TRUE,FALSE
5452,TRAIN,TRUE,FALSE
5454,TRAIN,TRUE,FALSE
5455,TRAIN,FALSE,TRUE
5456,TRAIN,TRUE,FALSE
5461,TRAIN,TRUE,FALSE
5464,TRAIN,TRUE,FALSE
5465,TRAIN,FALSE,TRUE
5469,TRAIN,FALSE,TRUE
5470,TRAIN,TRUE,FALSE
5473,TRAIN,TRUE,FALSE
5474,TRAIN,TRUE,FALSE
5475,TRAIN,TRUE,FALSE
5477,TRAIN,FALSE,TRUE
5483,TRAIN,TRUE,FALSE
5492,TRAIN,TRUE,FALSE
5494,TRAIN,TRUE,FALSE
5495,TRAIN,TRUE,FALSE
5496,TRAIN,TRUE,FALSE
5500,TRAIN,TRUE,FALSE
5501,TRAIN,TRUE,FALSE
5502,TRAIN,TRUE,FALSE
5505,TRAIN,FALSE,TRUE
5511,TRAIN,TRUE,FALSE
5516,TRAIN,FALSE,TRUE
5517,TRAIN,FALSE,TRUE
5520,TRAIN,FALSE,TRUE
5522,TRAIN,TRUE,FALSE
5525,TRAIN,TRUE,FALSE
5528,TRAIN,TRUE,FALSE
5530,TRAIN,TRUE,FALSE
5532,TRAIN,TRUE,FALSE
5533,TRAIN,FALSE,TRUE
5535,TRAIN,TRUE,FALSE
5537,TRAIN,TRUE,FALSE
5538,TRAIN,TRUE,FALSE
5540,TRAIN,TRUE,FALSE
5543,TRAIN,TRUE,FALSE
5544,TRAIN,TRUE,FALSE
5545,TRAIN,TRUE,FALSE
5546,TRAIN,TRUE,FALSE
5549,TRAIN,TRUE,FALSE
5555,TRAIN,TRUE,FALSE
5556,TRAIN,TRUE,FALSE
5559,TRAIN,FALSE,TRUE
5563,TRAIN,TRUE,FALSE
5565,TRAIN,TRUE,FALSE
5566,TRAIN,TRUE,FALSE
5568,TRAIN,TRUE,FALSE
5571,TRAIN,TRUE,FALSE
5572,TRAIN,TRUE,FALSE
5573,TRAIN,TRUE,FALSE
5575,TRAIN,TRUE,FALSE
5576,TRAIN,TRUE,FALSE
5579,TRAIN,TRUE,FALSE
5582,TRAIN,TRUE,FALSE
5583,TRAIN,TRUE,FALSE
5585,TRAIN,TRUE,FALSE
5586,TRAIN,TRUE,FALSE
5592,TRAIN,TRUE,FALSE
5593,TRAIN,TRUE,FALSE
5594,TRAIN,TRUE,FALSE
5595,TRAIN,TRUE,FALSE
5596,TRAIN,FALSE,TRUE
5597,TRAIN,FALSE,TRUE
5600,TRAIN,TRUE,FALSE
5602,TRAIN,TRUE,FALSE
5603,TRAIN,TRUE,FALSE
5604,TRAIN,TRUE,FALSE
5608,TRAIN,FALSE,TRUE
5609,TRAIN,FALSE,TRUE
5615,TRAIN,FALSE,TRUE
5617,TRAIN,TRUE,FALSE
5620,TRAIN,TRUE,FALSE
5624,TRAIN,TRUE,FALSE
5627,TRAIN,TRUE,FALSE
5629,TRAIN,TRUE,FALSE
5632,TRAIN,TRUE,FALSE
5634,TRAIN,FALSE,TRUE
5641,TRAIN,FALSE,TRUE
5643,TRAIN,FALSE,TRUE
5644,TRAIN,TRUE,FALSE
5647,TRAIN,TRUE,FALSE
5650,TRAIN,TRUE,FALSE
5652,TRAIN,FALSE,TRUE
5654,TRAIN,TRUE,FALSE
5657,TRAIN,TRUE,FALSE
5658,TRAIN,TRUE,FALSE
5659,TRAIN,FALSE,TRUE
5660,TRAIN,TRUE,FALSE
5661,TRAIN,FALSE,TRUE
5662,TRAIN,TRUE,FALSE
5663,TRAIN,TRUE,FALSE
5664,TRAIN,FALSE,TRUE
5665,TRAIN,FALSE,TRUE
5667,TRAIN,FALSE,TRUE
5669,TRAIN,TRUE,FALSE
5670,TRAIN,FALSE,TRUE
5671,TRAIN,FALSE,TRUE
5672,TRAIN,FALSE,TRUE
5675,TRAIN,FALSE,TRUE
5677,TRAIN,TRUE,FALSE
5678,TRAIN,TRUE,FALSE
5679,TRAIN,TRUE,FALSE
5680,TRAIN,TRUE,FALSE
5682,TRAIN,TRUE,FALSE
5686,TRAIN,FALSE,TRUE
5687,TRAIN,TRUE,FALSE
5688,TRAIN,TRUE,FALSE
5689,TRAIN,TRUE,FALSE
5690,TRAIN,FALSE,TRUE
5693,TRAIN,FALSE,TRUE
5694,TRAIN,TRUE,FALSE
5701,TRAIN,TRUE,FALSE
5707,TRAIN,TRUE,FALSE
5708,TRAIN,FALSE,TRUE
5710,TRAIN,FALSE,TRUE
5711,TRAIN,TRUE,FALSE
5712,TRAIN,TRUE,FALSE
5713,TRAIN,FALSE,TRUE
5715,TRAIN,TRUE,FALSE
5716,TRAIN,TRUE,FALSE
5719,TRAIN,TRUE,FALSE
5720,TRAIN,TRUE,FALSE
5721,TRAIN,TRUE,FALSE
5722,TRAIN,TRUE,FALSE
5723,TRAIN,TRUE,FALSE
5724,TRAIN,FALSE,TRUE
5725,TRAIN,TRUE,FALSE
5727,TRAIN,TRUE,FALSE
5729,TRAIN,TRUE,FALSE
5731,TRAIN,TRUE,FALSE
5732,TRAIN,FALSE,TRUE
5737,TRAIN,TRUE,FALSE
5738,TRAIN,TRUE,FALSE
5739,TRAIN,FALSE,TRUE
5740,TRAIN,FALSE,TRUE
5741,TRAIN,TRUE,FALSE
5742,TRAIN,TRUE,FALSE
5743,TRAIN,TRUE,FALSE
5744,TRAIN,TRUE,FALSE
5746,TRAIN,TRUE,FALSE
5749,TRAIN,TRUE,FALSE
5750,TRAIN,FALSE,TRUE
5751,TRAIN,FALSE,TRUE
5754,TRAIN,FALSE,TRUE
5755,TRAIN,FALSE,TRUE
5756,TRAIN,FALSE,TRUE
5757,TRAIN,FALSE,TRUE
5758,TRAIN,TRUE,FALSE
5762,TRAIN,FALSE,TRUE
5780,TRAIN,FALSE,TRUE
5787,TRAIN,TRUE,FALSE
5789,TRAIN,FALSE,TRUE
5808,TRAIN,FALSE,TRUE
5815,TRAIN,TRUE,FALSE
5822,TRAIN,TRUE,FALSE
5854,TRAIN,FALSE,TRUE
5873,TRAIN,FALSE,TRUE
5875,TRAIN,FALSE,TRUE
5876,TRAIN,FALSE,TRUE
5889,TRAIN,FALSE,TRUE
5894,TRAIN,TRUE,FALSE
5898,TRAIN,TRUE,FALSE
5899,TRAIN,FALSE,TRUE
5900,TRAIN,FALSE,TRUE
5901,TRAIN,TRUE,FALSE
5902,TRAIN,FALSE,TRUE
5906,TRAIN,TRUE,FALSE
5910,TRAIN,FALSE,TRUE
5911,TRAIN,TRUE,FALSE
5912,TRAIN,TRUE,FALSE
5913,TRAIN,TRUE,FALSE
5914,TRAIN,TRUE,FALSE
5915,TRAIN,FALSE,TRUE
5919,TRAIN,FALSE,TRUE
5922,TRAIN,TRUE,FALSE
5925,TRAIN,TRUE,FALSE
5926,TRAIN,TRUE,FALSE
5930,TRAIN,TRUE,FALSE
5931,TRAIN,TRUE,FALSE
5934,TRAIN,FALSE,TRUE
5935,TRAIN,TRUE,FALSE
5937,TRAIN,FALSE,TRUE
5938,TRAIN,TRUE,FALSE
5946,TRAIN,FALSE,TRUE
5947,TRAIN,FALSE,TRUE
5949,TRAIN,FALSE,TRUE
5950,TRAIN,TRUE,FALSE
5951,TRAIN,TRUE,FALSE
5955,TRAIN,FALSE,TRUE
5960,TRAIN,TRUE,FALSE
5965,TRAIN,TRUE,FALSE
5967,TRAIN,TRUE,FALSE
5968,TRAIN,TRUE,FALSE
5969,TRAIN,TRUE,FALSE
5974,TRAIN,FALSE,TRUE
5975,TRAIN,FALSE,TRUE
5976,TRAIN,TRUE,FALSE
5977,TRAIN,FALSE,TRUE
5982,TRAIN,TRUE,FALSE
5984,TRAIN,TRUE,FALSE
5986,TRAIN,FALSE,TRUE
5991,TRAIN,TRUE,FALSE
5993,TRAIN,TRUE,FALSE
5994,TRAIN,TRUE,FALSE
6003,TRAIN,FALSE,TRUE
6005,TRAIN,TRUE,FALSE
6010,TRAIN,TRUE,FALSE
6013,TRAIN,TRUE,FALSE
6014,TRAIN,TRUE,FALSE
6017,TRAIN,TRUE,FALSE
6018,TRAIN,TRUE,FALSE
6020,TRAIN,FALSE,TRUE
6026,TRAIN,FALSE,TRUE
6027,TRAIN,FALSE,TRUE
6030,TRAIN,FALSE,TRUE
6033,TRAIN,TRUE,FALSE
6034,TRAIN,FALSE,TRUE
6035,TRAIN,TRUE,FALSE
6041,TRAIN,TRUE,FALSE
6042,TRAIN,TRUE,FALSE
6043,TRAIN,TRUE,FALSE
6047,TRAIN,TRUE,FALSE
6048,TRAIN,TRUE,FALSE
6051,TRAIN,TRUE,FALSE
6054,TRAIN,TRUE,FALSE
6055,TRAIN,TRUE,FALSE
6056,TRAIN,FALSE,TRUE
6059,TRAIN,FALSE,TRUE
6065,TRAIN,FALSE,TRUE
6068,TRAIN,FALSE,TRUE
6069,TRAIN,FALSE,TRUE
6070,TRAIN,FALSE,TRUE
6073,TRAIN,TRUE,FALSE
6075,TRAIN,TRUE,FALSE
6078,TRAIN,TRUE,FALSE
6082,TRAIN,FALSE,TRUE
6084,TRAIN,TRUE,FALSE
6085,TRAIN,FALSE,TRUE
6088,TRAIN,TRUE,FALSE
6090,TRAIN,FALSE,TRUE
6092,TRAIN,FALSE,TRUE
6093,TRAIN,FALSE,TRUE
6094,TRAIN,TRUE,FALSE
6096,TRAIN,FALSE,TRUE
6101,TRAIN,FALSE,TRUE
6102,TRAIN,TRUE,FALSE
6103,TRAIN,FALSE,TRUE
6104,TRAIN,TRUE,FALSE
6105,TRAIN,TRUE,FALSE
6106,TRAIN,TRUE,FALSE
6107,TRAIN,TRUE,FALSE
6113,TRAIN,TRUE,FALSE
6115,TRAIN,TRUE,FALSE
6120,TRAIN,FALSE,TRUE
6121,TRAIN,FALSE,TRUE
6123,TRAIN,TRUE,FALSE
6124,TRAIN,FALSE,TRUE
6129,TRAIN,TRUE,FALSE
6130,TRAIN,TRUE,FALSE
6134,TRAIN,TRUE,FALSE
6135,TRAIN,FALSE,TRUE
6138,TRAIN,TRUE,FALSE
6146,TRAIN,TRUE,FALSE
6147,TRAIN,TRUE,FALSE
6149,TRAIN,TRUE,FALSE
6154,TRAIN,TRUE,FALSE
6155,TRAIN,TRUE,FALSE
6157,TRAIN,FALSE,TRUE
6165,TRAIN,TRUE,FALSE
6172,TRAIN,TRUE,FALSE
6173,TRAIN,TRUE,FALSE
6175,TRAIN,TRUE,FALSE
6179,TRAIN,TRUE,FALSE
6180,TRAIN,FALSE,TRUE
6181,TRAIN,TRUE,FALSE
6185,TRAIN,TRUE,FALSE
6186,TRAIN,TRUE,FALSE
6187,TRAIN,TRUE,FALSE
6188,TRAIN,FALSE,TRUE
6198,TRAIN,TRUE,FALSE
6199,TRAIN,FALSE,TRUE
6202,TRAIN,TRUE,FALSE
6204,TRAIN,TRUE,FALSE
6205,TRAIN,TRUE,FALSE
6211,TRAIN,TRUE,FALSE
6212,TRAIN,FALSE,TRUE
6213,TRAIN,TRUE,FALSE
6214,TRAIN,TRUE,FALSE
6215,TRAIN,TRUE,FALSE
6217,TRAIN,FALSE,TRUE
6220,TRAIN,TRUE,FALSE
6222,TRAIN,TRUE,FALSE
6223,TRAIN,FALSE,TRUE
6225,TRAIN,FALSE,TRUE
6227,TRAIN,TRUE,FALSE
6231,TRAIN,TRUE,FALSE
6232,TRAIN,TRUE,FALSE
6233,TRAIN,TRUE,FALSE
6234,TRAIN,TRUE,FALSE
6235,TRAIN,TRUE,FALSE
6240,TRAIN,TRUE,FALSE
6242,TRAIN,TRUE,FALSE
6243,TRAIN,TRUE,FALSE
6244,TRAIN,TRUE,FALSE
6246,TRAIN,FALSE,TRUE
6248,TRAIN,TRUE,FALSE
6252,TRAIN,TRUE,FALSE
6254,TRAIN,TRUE,FALSE
6257,TRAIN,TRUE,FALSE
6271,TRAIN,TRUE,FALSE
6273,TRAIN,TRUE,FALSE
6274,TRAIN,TRUE,FALSE
6275,TRAIN,TRUE,FALSE
6276,TRAIN,FALSE,TRUE
6277,TRAIN,FALSE,TRUE
6278,TRAIN,FALSE,TRUE
6279,TRAIN,TRUE,FALSE
6280,TRAIN,TRUE,FALSE
6282,TRAIN,FALSE,TRUE
6283,TRAIN,TRUE,FALSE
6287,TRAIN,TRUE,FALSE
6288,TRAIN,TRUE,FALSE
6293,TRAIN,TRUE,FALSE
6295,TRAIN,TRUE,FALSE
6297,TRAIN,TRUE,FALSE
6298,TRAIN,TRUE,FALSE
6299,TRAIN,TRUE,FALSE
6305,TRAIN,TRUE,FALSE
6306,TRAIN,TRUE,FALSE
6309,TRAIN,TRUE,FALSE
6310,TRAIN,TRUE,FALSE
6311,TRAIN,TRUE,FALSE
6312,TRAIN,TRUE,FALSE
6313,TRAIN,TRUE,FALSE
6315,TRAIN,FALSE,TRUE
6323,TRAIN,TRUE,FALSE
6324,TRAIN,TRUE,FALSE
6325,TRAIN,TRUE,FALSE
6331,TRAIN,FALSE,TRUE
6333,TRAIN,TRUE,FALSE
6335,TRAIN,TRUE,FALSE
6337,TRAIN,FALSE,TRUE
6340,TRAIN,FALSE,TRUE
6341,TRAIN,TRUE,FALSE
6346,TRAIN,FALSE,TRUE
6347,TRAIN,TRUE,FALSE
6349,TRAIN,TRUE,FALSE
6353,TRAIN,TRUE,FALSE
6355,TRAIN,TRUE,FALSE
6356,TRAIN,TRUE,FALSE
6358,TRAIN,TRUE,FALSE
6361,TRAIN,FALSE,TRUE
6368,TRAIN,FALSE,TRUE
6372,TRAIN,TRUE,FALSE
6373,TRAIN,FALSE,TRUE
6376,TRAIN,TRUE,FALSE
6382,TRAIN,FALSE,TRUE
6402,TRAIN,FALSE,TRUE
6410,TRAIN,FALSE,TRUE
6419,TRAIN,TRUE,FALSE
6420,TRAIN,TRUE,FALSE
6422,TRAIN,FALSE,TRUE
6428,TRAIN,FALSE,TRUE
6430,TRAIN,FALSE,TRUE
6433,TRAIN,FALSE,TRUE
6434,TRAIN,TRUE,FALSE
6435,TRAIN,FALSE,TRUE
6437,TRAIN,TRUE,FALSE
6438,TRAIN,TRUE,FALSE
6440,TRAIN,TRUE,FALSE
6441,TRAIN,FALSE,TRUE
6442,TRAIN,FALSE,TRUE
6443,TRAIN,FALSE,TRUE
6447,TRAIN,TRUE,FALSE
6449,TRAIN,FALSE,TRUE
6454,TRAIN,TRUE,FALSE
6455,TRAIN,TRUE,FALSE
6456,TRAIN,TRUE,FALSE
6457,TRAIN,TRUE,FALSE
6458,TRAIN,TRUE,FALSE
6459,TRAIN,TRUE,FALSE
6460,TRAIN,TRUE,FALSE
6461,TRAIN,TRUE,FALSE
6463,TRAIN,FALSE,TRUE
6465,TRAIN,TRUE,FALSE
6466,TRAIN,TRUE,FALSE
6471,TRAIN,TRUE,FALSE
6473,TRAIN,FALSE,TRUE
6474,TRAIN,TRUE,FALSE
6475,TRAIN,TRUE,FALSE
6476,TRAIN,TRUE,FALSE
6477,TRAIN,FALSE,TRUE
6478,TRAIN,TRUE,FALSE
6481,TRAIN,TRUE,FALSE
6485,TRAIN,TRUE,FALSE
6488,TRAIN,FALSE,TRUE
6491,TRAIN,TRUE,FALSE
6495,TRAIN,TRUE,FALSE
6496,TRAIN,TRUE,FALSE
6497,TRAIN,FALSE,TRUE
6498,TRAIN,FALSE,TRUE
6499,TRAIN,FALSE,TRUE
6500,TRAIN,TRUE,FALSE
6502,TRAIN,FALSE,TRUE
6503,TRAIN,TRUE,FALSE
6504,TRAIN,TRUE,FALSE
6505,TRAIN,TRUE,FALSE
6506,TRAIN,TRUE,FALSE
6507,TRAIN,TRUE,FALSE
6509,TRAIN,TRUE,FALSE
6511,TRAIN,FALSE,TRUE
6514,TRAIN,TRUE,FALSE
6520,TRAIN,TRUE,FALSE
6521,TRAIN,TRUE,FALSE
6522,TRAIN,TRUE,FALSE
6523,TRAIN,TRUE,FALSE
6524,TRAIN,TRUE,FALSE
6525,TRAIN,TRUE,FALSE
6527,TRAIN,FALSE,TRUE
6528,TRAIN,TRUE,FALSE
6529,TRAIN,TRUE,FALSE
6532,TRAIN,TRUE,FALSE
6533,TRAIN,TRUE,FALSE
6534,TRAIN,TRUE,FALSE
6537,TRAIN,FALSE,TRUE
6538,TRAIN,FALSE,TRUE
6539,TRAIN,TRUE,FALSE
6540,TRAIN,TRUE,FALSE
6542,TRAIN,TRUE,FALSE
6547,TRAIN,TRUE,FALSE
6549,TRAIN,TRUE,FALSE
6551,TRAIN,TRUE,FALSE
6552,TRAIN,TRUE,FALSE
6556,TRAIN,FALSE,TRUE
6559,TRAIN,TRUE,FALSE
6562,TRAIN,FALSE,TRUE
6568,TRAIN,TRUE,FALSE
6572,TRAIN,TRUE,FALSE
6573,TRAIN,TRUE,FALSE
6575,TRAIN,TRUE,FALSE
6577,TRAIN,TRUE,FALSE
6581,TRAIN,TRUE,FALSE
6583,TRAIN,TRUE,FALSE
6584,TRAIN,TRUE,FALSE
6586,TRAIN,TRUE,FALSE
6590,TRAIN,TRUE,FALSE
6591,TRAIN,TRUE,FALSE
6592,TRAIN,TRUE,FALSE
6594,TRAIN,TRUE,FALSE
6597,TRAIN,TRUE,FALSE
6601,TRAIN,TRUE,FALSE
6604,TRAIN,FALSE,TRUE
6607,TRAIN,TRUE,FALSE
6609,TRAIN,TRUE,FALSE
6611,TRAIN,TRUE,FALSE
6612,TRAIN,TRUE,FALSE
6616,TRAIN,FALSE,TRUE
6620,TRAIN,TRUE,FALSE
6622,TRAIN,TRUE,FALSE
6629,TRAIN,TRUE,FALSE
6630,TRAIN,FALSE,TRUE
